Date,ABEV3,B3SA3,BBAS3,BBDC4,BBSE3,BPAC11,ELET3,EMBR3,ENEV3,EQTL3,GGBR4,ITSA4,ITUB4,JBSS3,PETR3,PRIO3,RAIL3,RENT3,SUZB3,VALE3,BNB,BTC,ETH,USDT,XRP,IMA-B5,IMA-B5MAIS,IMA-S,IRFM-1,IRFM-1MAIS
2024-02-07,12.32,13.0,27.04,12.81,33.26,37.29,41.67,21.69,12.9,35.02,17.43,9.35,27.92,21.67,37.21,43.97,23.35,51.34,52.0,61.14,1527.366585,220302.2963,12046.82384,4.9675063,2.5528153000000002,9041.245629,11489.087026,6467.058953,15363.230833,20080.455097
2024-02-08,12.27,12.74,26.63,12.44,32.02,36.27,41.43,21.92,12.69,33.51,17.08,9.22,27.37,21.18,37.09,43.4,23.44,50.51,51.76,60.6,1591.89888,226104.15360000002,12078.443519999999,4.992,2.5688831999999997,9047.56318,11476.366359,6469.877354,15366.996955,20047.456666
2024-02-09,12.27,12.82,26.19,12.35,31.57,36.5,42.11,22.56,12.83,33.37,16.79,9.26,27.71,20.68,36.67,42.36,23.98,50.37,51.04,60.34,1603.8556299999998,233361.24175,12311.114607999998,4.95368068,2.6045942,9055.039972,11501.101231,6472.787648,15373.192045,20055.691208
2024-02-14,12.25,12.45,26.55,12.27,31.7,35.96,41.48,22.81,12.34,32.88,16.59,9.25,27.71,20.76,36.3,42.55,23.72,49.89,50.6,60.15,1659.1491,257306.74560000002,13789.57128,4.9719814,2.6718313,9056.386227,11475.877824,6475.619413,15377.892201,20028.714558
2024-02-15,12.18,12.28,26.55,12.32,31.78,35.67,41.37,22.7,12.1,33.49,16.56,9.3,27.95,20.74,37.33,44.57,23.78,50.01,50.69,59.96,1761.50744,258115.54516000004,14037.304588,4.9761839199999995,2.7954357200000004,9062.814508,11495.656838,6478.413317,15385.550058,20043.374838
2024-02-16,12.09,12.32,26.33,12.37,31.44,35.38,41.01,22.51,12.36,33.18,16.97,9.34,27.92,20.68,38.0,45.4,23.32,49.75,51.37,61.95,1790.9199,258924.50429999997,13915.139700000002,4.96898325,2.80259595,9064.932531,11486.311479,6481.139069,15389.263243,20029.565534
2024-02-19,12.14,12.28,26.81,12.53,31.55,35.84,41.35,22.68,12.34,33.27,17.01,9.41,28.22,20.46,38.17,45.89,23.13,50.42,51.36,61.77,1743.16588,256660.23504,14595.606720000002,4.95342616,2.7884706400000003,9067.12196,11487.825714,6483.966841,15396.544069,20047.463337
2024-02-20,12.18,12.53,26.98,12.82,31.87,36.25,42.9,22.77,12.43,33.54,17.12,9.7,28.84,20.46,37.4,46.12,23.24,51.84,52.17,60.42,1746.848025,257528.39625000002,14858.284950000001,4.925036250000001,2.77073325,9071.121961,11499.989456,6486.675128,15404.773572,20080.515285
2024-02-21,12.23,12.4,27.04,12.77,31.67,36.95,42.07,22.5,12.49,32.98,17.47,9.57,28.68,20.43,37.5,47.0,22.88,51.76,53.52,60.88,1871.112422,255961.70356,14665.150244,4.9358,2.7097542000000003,9079.902602,11514.825821,6489.430917,15411.060219,20096.520598
2024-02-22,12.28,12.24,26.81,12.85,32.12,36.74,41.97,22.77,12.43,32.78,17.32,9.6,28.51,19.9,37.52,46.95,22.79,51.33,53.98,61.53,1898.333745,254574.8442,14744.88783,4.957523699999999,2.6846226,9080.548899,11500.559176,6492.201079,15415.638747,20073.310522
2024-02-23,12.22,12.05,26.48,12.68,31.82,35.9,41.63,22.73,12.2,32.89,17.17,9.48,28.6,19.57,37.42,45.8,22.71,51.03,53.52,61.67,1875.66005,253453.87154999998,14596.881023999998,4.99460049,2.66788291,9079.167887,11479.072252,6494.992571,15421.6565,20073.944033
2024-02-26,12.36,12.08,26.73,12.66,31.84,35.9,41.68,22.84,12.48,32.86,16.96,9.47,28.68,20.39,37.82,45.86,22.63,49.97,54.35,60.18,1999.92784,271380.14849,15815.863605999999,4.980397989999999,2.74243093,9073.481164,11446.10657,6497.712248,15426.848079,20049.23284
2024-02-27,12.61,12.34,27.05,12.87,31.97,35.52,42.57,23.45,12.71,33.28,17.32,9.65,29.03,21.09,37.72,45.4,22.94,52.28,55.03,61.76,1947.7458000000001,281486.7627,15995.09769,4.933993350000001,2.89152435,9082.806878,11463.477219,6500.52907,15436.349449,20096.88053
2024-02-28,12.75,12.24,27.11,12.81,32.3,35.35,42.37,23.94,12.82,33.47,17.24,9.68,29.05,20.68,35.69,44.5,22.78,51.67,55.57,61.09,2059.62485,310307.803,16805.201525,4.969487,2.85680925,9082.327463,11474.742905,6503.303572,15441.203695,20089.11515
2024-02-29,11.92,12.48,26.7,12.62,32.1,35.35,41.97,24.43,12.83,33.45,17.2,9.46,28.33,21.24,35.36,43.71,22.62,50.85,54.57,61.31,1984.16556,304109.29188,16601.465016,4.973588639999999,2.9133575999999994,9091.293259,11493.150261,6506.259483,15449.762628,20128.920649
2024-03-01,11.79,12.09,26.73,12.66,31.69,34.98,42.21,25.88,12.61,33.13,17.95,9.48,28.45,20.73,35.35,44.35,22.16,50.37,55.67,61.21,2017.8049300000002,309124.44557,17009.951891,4.95657705,2.97790951,9093.310851,11478.245418,6509.13319,15456.848016,20157.091767
2024-03-04,11.83,11.97,26.62,12.54,31.68,34.99,42.07,27.0,12.19,32.99,17.62,9.46,28.24,20.77,35.22,44.11,22.0,49.09,56.6,61.08,2069.32272,337650.26058000006,17935.152372,4.9482729,3.2038892400000005,9095.4378,11465.05783,6511.908445,15463.818099,20167.266278
2024-03-05,12.08,11.86,26.8,12.61,31.63,34.54,42.07,26.8,12.15,33.02,17.42,9.47,28.21,20.9,35.0,44.32,21.96,48.75,56.72,60.27,1954.929249,316290.09006,17631.152343,4.9630581,2.92924548,9101.242102,11469.190638,6514.775354,15473.056561,20206.37941
2024-03-06,12.03,11.92,27.2,12.7,31.48,34.67,42.29,26.76,12.41,33.03,17.18,9.59,28.52,19.76,35.6,43.64,22.25,49.24,56.45,61.09,2122.1728740000003,326741.14584,18861.473376,4.94756676,3.02658966,9109.551672,11500.22291,6517.623196,15480.182667,20209.217512
2024-03-07,11.99,11.99,26.94,12.64,31.67,34.56,41.83,26.44,12.26,32.97,16.93,9.51,28.22,19.76,35.4,43.35,22.02,51.01,56.96,60.88,2343.6314999999995,329930.9055,19096.920149999998,4.9404285,3.0952319999999998,9114.513637,11510.241809,6520.521984,15486.434017,20205.752765
2024-03-08,12.17,12.12,26.68,12.72,31.57,34.61,41.98,26.84,12.51,32.89,17.07,9.6,28.48,19.97,31.72,44.7,22.11,50.99,57.28,60.42,2423.111706,339537.4632,19340.66592,4.98707478,3.0884700599999997,9114.152234,11491.455785,6523.328499,15492.192927,20176.456856
2024-03-11,12.13,12.24,26.41,12.79,31.61,34.55,41.64,26.63,12.36,32.64,17.03,9.61,28.62,20.33,31.12,44.9,22.1,50.17,56.72,58.54,2598.5936810000003,358844.43061000004,20232.011042000002,4.97411374,3.57903261,9120.354414,11504.36215,6526.042715,15500.613558,20206.049089
2024-03-12,12.17,12.47,26.77,12.95,31.71,35.38,42.22,26.48,12.55,32.64,17.31,9.73,28.74,20.77,32.06,47.5,22.21,51.42,57.24,58.18,2673.287142,355335.54036,19784.283740000003,4.96881692,3.4205984,9127.856563,11507.513208,6528.89746,15509.059035,20221.66207
2024-03-13,12.08,12.42,26.47,13.09,31.65,36.33,41.87,26.65,12.46,32.08,17.57,9.85,29.02,21.42,31.74,48.92,22.07,52.28,57.55,58.55,3132.8892,363139.511,19901.3213,4.970993999999999,3.4228389999999997,9133.883052,11519.211752,6531.804086,15515.308061,20235.079414
2024-03-14,12.13,12.17,26.36,13.17,31.87,36.12,42.46,29.37,12.7,32.25,17.04,9.85,29.0,21.69,31.53,48.6,22.1,51.73,57.62,57.8,3010.1653499999993,356187.93124999997,19378.91863,4.98700525,3.3389734,9127.674476,11481.337594,6534.681729,15518.860365,20185.709585
2024-03-15,11.97,12.0,26.63,12.97,32.03,35.24,41.49,29.1,12.85,32.74,16.7,9.82,28.85,21.41,31.46,47.8,21.96,50.65,58.88,57.14,3157.076494,346964.23513,18686.520288,4.9953994900000005,3.16726609,9123.599226,11445.043602,6537.559039,15521.462939,20147.936234
2024-03-18,11.97,12.03,26.04,13.05,32.02,34.92,39.99,29.63,12.65,32.63,17.22,9.81,28.96,21.31,31.72,47.76,21.95,50.39,59.12,58.23,2791.503897,339680.63073000003,17690.563589999998,5.02429494,3.2423235599999995,9120.403544,11402.166135,6540.388551,15526.082181,20134.1842
2024-03-19,11.88,11.98,25.95,12.98,31.66,35.36,40.44,31.57,12.8,32.7,17.41,9.75,29.0,21.36,31.37,49.21,21.92,51.09,60.86,58.71,2555.592606,312117.705,15921.272519999999,5.03110602,2.9426085,9126.996017,11413.126195,6543.187106,15534.307573,20174.153145
2024-03-20,11.88,12.41,26.23,13.14,31.63,36.24,40.98,31.68,12.94,33.14,17.56,9.88,29.06,21.4,32.02,47.45,22.0,52.48,60.1,59.1,2765.8010600000002,337173.3114,17465.044843,4.97059073,3.0376108299999998,9139.135906,11449.836042,6546.063565,15542.9423,20210.003385
2024-03-21,11.95,12.07,25.86,12.99,30.91,36.21,41.03,30.9,12.77,33.26,17.72,9.74,28.76,21.36,31.37,47.1,22.1,51.64,60.08,58.96,2756.8219990000002,326084.46678,17389.648263000003,4.97959343,3.1899664800000003,9131.915057,11400.168607,6548.963751,15547.658912,20199.600042
2024-03-22,11.76,11.68,25.75,12.83,31.13,35.64,40.58,33.35,12.75,32.71,17.37,9.59,28.36,21.23,31.62,46.69,21.77,50.7,60.19,58.28,2767.483941,318908.36435,16669.599764,5.00069994,3.0578165200000003,9134.353038,11389.78298,6551.720455,15555.076038,20195.649269
2024-03-25,11.59,11.58,25.86,12.81,30.76,35.87,40.79,33.52,12.6,32.53,17.34,9.5,28.36,20.96,32.02,47.67,21.74,50.37,59.67,58.16,2920.930961,347719.6892,17863.693562,4.9746024900000005,3.18704906,9138.58749,11409.312278,6554.356702,15562.83327,20228.730998
2024-03-26,11.76,11.58,25.99,12.99,30.92,36.23,40.94,33.3,12.7,32.16,17.29,9.63,28.92,20.62,31.66,47.29,21.97,51.74,60.98,57.42,2891.1053600000005,348652.51344,17868.620000000003,4.9803019200000005,3.1468694400000006,9143.38511,11399.918672,6556.967171,15566.732532,20210.404767
2024-03-27,11.8,11.75,26.01,13.2,31.49,36.04,40.4,33.15,12.82,32.14,17.66,9.71,29.08,20.17,32.05,47.08,22.37,51.73,61.78,57.95,2863.355586,346281.47183999995,17455.244238,4.984605360000001,3.0508018800000003,9153.716715,11438.410269,6559.627502,15573.919527,20210.858107
2024-03-28,11.84,11.72,26.32,13.1,31.31,35.39,40.24,33.31,12.75,31.86,17.84,9.73,29.13,19.8,32.84,48.74,22.16,52.46,61.96,58.17,2923.02199,354723.33109000005,17843.066647,5.01340129,3.1305560500000005,9161.308284,11429.749728,6562.296011,15579.508967,20214.70441
2024-04-01,11.69,11.5,26.06,12.98,31.46,34.5,39.47,32.39,12.69,31.29,17.92,9.47,28.14,19.21,33.08,48.39,21.95,50.51,62.84,58.54,2911.78223,352104.7769199999,17704.303126,5.05632172,3.0881772999999995,9159.998508,11396.182467,6564.943431,15583.718245,20190.291367
2024-04-02,11.63,11.46,26.11,13.06,31.45,34.47,39.33,32.75,12.67,31.56,18.06,9.44,28.17,19.21,33.98,49.05,22.42,50.68,63.17,59.23,2785.72608,330965.29792,16578.762224,5.0586115199999995,2.96021328,9158.783545,11392.196459,6567.530104,15586.362276,20171.756138
2024-04-03,11.8,11.43,26.21,13.31,31.23,34.46,39.45,33.1,12.64,31.61,18.22,9.44,27.96,19.33,33.71,49.39,22.2,50.11,62.56,58.38,2828.811055,332407.3459,16683.207366,5.040811789999999,2.8920542699999996,9165.495121,11393.330409,6570.183181,15590.82091,20172.413225
2024-04-04,11.82,11.69,26.39,13.4,31.44,34.77,39.65,32.58,12.75,31.69,18.54,9.32,27.59,19.74,33.56,50.05,22.32,51.61,61.86,57.73,2957.635374,346167.6117,16816.266809999997,5.055821519999999,2.9974087799999998,9174.386253,11367.845556,6572.781087,15597.39295,20184.764237
2024-04-05,11.59,11.73,26.5,13.36,31.73,34.39,39.62,32.38,12.8,31.21,18.28,9.26,27.54,19.57,33.49,50.45,22.35,51.39,60.83,57.1,2927.35245,343595.90430000005,16806.51852,5.0675262,2.9744616,9175.712411,11337.091755,6575.378201,15599.308469,20138.895212
2024-04-08,11.53,11.86,26.91,13.45,31.94,35.28,39.99,32.49,12.94,31.49,18.61,9.36,27.95,19.85,33.97,49.66,22.7,52.09,60.62,60.21,2947.313376,360070.18668,18573.674123999997,5.0278053599999994,3.09198468,9173.710906,11352.49772,6578.015119,15607.303157,20153.524005
2024-04-09,11.71,12.11,27.14,13.54,32.17,35.29,40.13,32.55,13.15,32.0,18.48,9.46,28.25,20.64,34.14,49.84,23.16,53.46,60.32,59.81,2907.7245000000003,346362.332,17566.362640000003,5.0079982,3.0760269,9176.901008,11376.485218,6580.669595,15616.422314,20197.871473
2024-04-10,11.47,11.69,26.77,13.25,31.84,34.0,39.29,32.84,12.83,31.32,18.36,9.28,27.65,20.58,35.17,50.19,22.6,51.79,59.81,58.9,3094.5925720000005,358378.9086600001,17990.268936,5.0756149200000005,3.13204312,9155.618297,11296.966223,6583.304914,15613.369111,20123.30546
2024-04-11,11.56,11.71,26.84,13.24,32.13,33.73,37.48,32.62,12.7,31.14,18.38,9.28,27.6,20.54,34.86,49.8,22.62,51.49,59.28,59.15,3078.4927370000005,356478.06372000003,17833.933835000003,5.09271834,3.0982994500000003,9152.76217,11293.066115,6585.999455,15615.612408,20110.267566
2024-04-12,11.49,11.44,26.49,13.08,31.74,33.32,37.65,31.76,12.53,30.97,17.93,9.18,27.31,20.35,34.57,50.86,22.2,50.11,59.27,58.93,3047.931825,343649.8482499999,16579.98355,5.118523499999999,2.7992725000000003,9158.970695,11306.805503,6588.824686,15622.613049,20106.26269
2024-04-15,11.44,11.22,26.24,12.88,31.78,32.68,37.14,31.42,12.25,30.82,18.56,9.02,26.85,21.21,35.08,50.1,21.57,48.88,59.12,59.28,2863.97304,328765.33674,16077.133523999999,5.186673839999999,2.57985696,9152.230073,11269.102528,6591.569519,15620.370748,20022.961728
2024-04-16,11.32,11.07,25.94,12.79,31.61,32.35,36.95,31.76,12.15,30.66,18.02,8.89,26.65,20.83,35.25,49.8,21.28,48.39,59.41,58.75,2839.555978,337057.87778000004,16288.527318,5.2852413,2.6228109,9126.982977,11187.867057,6594.33787,15611.682182,19903.176043
2024-04-18,11.34,10.89,25.96,12.67,31.43,31.6,36.59,31.83,12.22,30.4,18.1,8.84,26.7,20.66,35.22,49.24,21.0,49.2,58.83,59.61,2897.373774,333163.08348,16083.003936,5.250824099999999,2.6372204999999997,9118.634419,11224.063856,6599.824057,15611.394539,19971.485925
2024-04-19,11.33,10.93,25.76,12.55,31.73,31.69,36.47,30.92,12.27,30.49,18.54,8.83,26.55,20.37,36.65,48.8,21.15,48.58,59.28,60.59,2882.764043,331927.57757,15900.647821,5.20530135,2.61591756,9132.330435,11242.967655,6602.501685,15624.757426,20059.226039
2024-04-22,11.33,11.01,25.46,12.5,31.71,32.37,36.37,31.36,12.44,30.58,18.92,8.82,26.53,20.37,37.54,48.0,20.99,47.88,58.64,60.56,3124.15936,345373.8224,16540.80416,5.1700672,2.8744416000000004,9136.993733,11246.746568,6605.185372,15635.644962,20070.381343
2024-04-23,11.24,10.84,25.66,12.58,31.29,31.82,35.89,31.07,12.45,30.73,18.16,8.89,26.93,20.29,37.28,49.18,20.99,48.55,58.22,60.03,3107.3299400000005,340443.29000000004,16506.38638,5.1265126,2.7911070000000002,9136.206343,11231.651081,6607.902585,15641.397274,20070.970282
2024-04-24,11.41,10.69,25.56,12.58,30.9,31.82,35.47,31.31,12.5,30.6,17.71,8.87,26.81,20.27,37.12,48.43,20.56,47.86,58.65,60.78,3132.0332189999995,330794.92649,16162.798071,5.14364172,2.71435675,9133.473055,11204.871386,6610.64913,15643.126325,20025.463636
2024-04-25,11.39,10.58,25.45,12.57,30.8,31.67,35.8,32.15,12.66,30.21,17.58,8.82,26.66,20.35,37.96,49.39,20.51,47.1,58.01,59.5,3165.2150779999997,332817.93542,16284.713966,5.15968398,2.71116908,9138.059616,11193.400389,6613.431761,15650.431641,20011.991028
2024-04-26,11.38,10.97,25.61,12.77,30.89,33.13,36.38,33.2,12.83,30.59,17.97,8.98,27.1,21.1,38.49,49.25,20.74,48.8,57.7,59.99,3058.267139,326171.51264000003,16014.86659,5.11458849,2.6905426,9153.879401,11209.040676,6616.123516,15668.474078,20078.887214
2024-04-29,11.47,10.89,25.61,12.94,31.09,32.97,36.7,33.3,12.62,30.34,17.94,8.95,26.89,21.55,39.18,49.56,20.73,48.85,57.04,61.1,3034.023219,326893.46589,16463.866880999998,5.11787622,2.63674539,9158.468927,11213.071233,6618.814535,15677.69458,20103.899363
2024-04-30,11.52,10.55,25.49,12.88,31.0,32.45,36.93,33.35,12.38,29.94,17.61,8.86,26.39,21.59,38.94,48.0,20.07,47.38,56.61,60.52,3003.9144939999996,315065.92043999996,15655.036893999997,5.189764619999999,2.5987773599999997,9142.722554,11096.938936,6621.538585,15669.645602,20007.853537
2024-05-02,11.69,10.81,25.76,12.74,31.21,33.2,37.43,32.72,12.5,30.02,17.97,9.0,26.77,21.98,39.09,47.42,20.53,46.88,57.15,61.12,2864.37252,302186.70069,15268.066455999999,5.11334452,2.6471422700000002,9156.728619,11140.805899,6624.203324,15685.93246,20125.185108
2024-05-03,11.72,11.13,26.23,12.7,31.62,34.31,37.99,34.25,12.76,31.42,18.96,9.1,27.11,21.98,38.43,46.75,21.0,48.2,57.3,61.19,2976.3162379999994,318927.25549999997,15735.23245,5.07575054,2.6963815199999996,9170.634688,11189.930128,6626.939092,15697.049976,20194.519014
2024-05-06,11.8,11.25,26.38,12.69,32.02,34.15,38.21,34.35,12.7,31.02,18.94,9.11,27.28,21.99,38.62,47.19,20.8,47.24,57.6,61.37,2985.5855600000004,320603.26298,15542.251874000001,5.07630758,2.7409320000000004,9168.687293,11141.449685,6629.616354,15696.745367,20155.481938
2024-05-07,11.94,11.32,26.3,12.69,31.58,34.31,38.43,33.66,12.72,31.32,18.62,9.25,27.84,22.39,39.55,47.17,20.74,47.96,50.53,61.75,2926.858747,315994.36139000003,15244.349652000003,5.071207070000001,2.6605962900000004,9173.601832,11187.044328,6632.304504,15703.757326,20178.893318
2024-05-08,11.53,11.41,26.38,12.72,31.4,33.62,38.61,33.58,12.54,31.24,18.76,9.35,28.02,22.54,39.97,46.54,20.67,48.49,50.67,61.19,2996.5037400000006,311601.26175,15145.122046000002,5.090390910000001,2.6319953000000003,9170.522948,11192.020367,6635.050241,15708.792596,20145.322856
2024-05-09,11.42,10.96,25.23,12.39,31.4,32.26,37.17,33.99,12.58,30.74,18.66,9.2,27.18,22.67,40.68,46.78,20.46,47.88,51.04,61.69,3067.7026280000005,324281.19,15610.328384000002,5.142228240000001,2.6785652000000004,9191.14053,11228.284644,6637.809114,15711.252343,20108.040765
2024-05-10,11.41,10.69,25.67,12.32,31.89,32.56,36.94,33.5,12.47,30.41,18.46,9.31,27.49,22.68,40.37,47.0,20.98,45.42,50.07,61.48,3020.7590400000004,313614.72896000004,15010.221824000002,5.1584,2.59003264,9193.985485,11202.690545,6640.459958,15713.787168,20079.08927
2024-05-13,11.43,10.98,25.87,12.37,32.35,33.1,37.0,34.27,12.4,30.36,18.62,9.38,27.83,23.14,40.38,46.4,20.84,44.74,49.1,61.84,3047.854359,324195.81091999996,15200.947611,5.150584889999999,2.6023357199999997,9194.37227,11199.188434,6643.046901,15718.894277,20087.552733
2024-05-14,11.52,11.21,26.04,12.37,32.73,33.7,37.3,36.89,12.5,30.93,18.62,9.53,28.13,23.16,39.27,45.91,20.64,45.42,48.29,61.8,2909.1149910000004,315844.86506000004,14784.320501,5.128361030000001,2.56495,9199.124071,11226.121918,6645.690577,15723.660112,20132.815479
2024-05-15,11.67,11.25,25.7,12.25,32.96,34.44,37.24,38.97,12.62,31.36,19.14,9.52,28.05,25.04,36.61,47.0,20.49,46.27,48.94,61.62,2984.7713,340218.20623,15590.215683,5.13935492,2.6662586999999998,9205.295908,11241.139522,6648.302781,15728.476806,20156.487609
2024-05-16,11.73,11.34,25.73,12.31,33.17,34.6,37.48,38.67,12.7,31.1,19.62,9.57,27.97,26.2,35.94,47.38,21.04,47.0,49.75,62.07,2919.31296,334556.7528,15104.264711999998,5.12931288,2.6444092799999996,9217.275623,11300.721777,6650.911988,15734.339413,20156.917566
2024-05-17,11.73,11.16,25.74,12.37,32.9,34.05,37.26,39.56,12.75,30.55,19.12,9.51,27.98,26.88,35.28,48.12,20.74,46.77,49.82,63.28,2964.39079,342095.49408000003,15782.612525,5.10514124,2.67096254,9219.273776,11287.86492,6653.537145,15738.933459,20114.225237
2024-05-20,11.47,11.17,25.95,12.28,32.44,33.46,35.94,38.88,12.7,30.38,18.86,9.46,27.89,27.08,35.4,47.5,20.31,46.31,49.44,63.25,3061.571736,364491.46491,18683.538531000002,5.10381033,2.74404441,9219.052208,11274.142426,6656.155833,15743.757334,20102.238185
2024-05-21,11.39,11.15,25.93,12.35,32.66,33.14,36.62,39.5,12.75,30.4,18.54,9.45,27.75,27.16,35.14,45.85,20.68,45.05,47.6,63.07,3168.829725,359291.63774999994,19416.63135,5.1214755,2.751807,9221.98582,11277.197028,6658.630479,15751.521965,20136.12466
2024-05-22,11.34,10.81,25.56,12.07,32.12,32.17,35.35,38.69,12.6,29.77,18.16,9.38,27.32,27.03,35.46,44.21,20.49,44.26,46.79,62.58,3166.4559429999995,356171.05661999993,19257.383724,5.14772485,2.71317804,9217.859261,11255.380284,6661.017278,15753.566087,20080.476602
2024-05-23,11.34,10.86,25.04,11.87,31.98,31.61,35.25,37.97,12.6,29.47,18.05,9.3,27.08,27.15,35.16,44.47,20.49,44.16,48.52,62.2,3083.4334799999997,349680.59593999997,19474.14073,5.14214232,2.7202529600000003,9223.328423,11285.582027,6663.432605,15760.768177,20123.602633
2024-05-24,11.25,10.89,25.17,11.95,31.47,31.18,35.31,37.68,12.79,29.97,18.31,9.23,26.82,27.04,35.04,43.45,20.32,43.87,47.39,62.23,3101.09814,354116.90160000004,19259.93286,5.1649668,2.7679428000000006,9223.038698,11274.249316,6666.086654,15765.032168,20106.733543
2024-05-27,11.19,10.85,25.48,11.91,31.63,31.31,35.31,38.15,12.77,30.24,18.11,9.24,26.72,26.67,35.4,43.67,20.31,43.43,47.45,62.44,3122.12904,359001.92195999995,20136.801563999998,5.16769752,2.76069012,9230.774092,11255.636145,6668.731492,15774.573532,20162.189322
2024-05-28,10.98,10.82,25.4,11.9,31.2,31.32,34.98,37.17,12.78,29.75,18.07,9.24,26.58,26.66,36.02,43.16,20.14,43.06,47.53,61.09,3105.3822590000004,352843.7626,19847.319716,5.155938900000001,2.72815746,9234.729866,11267.403573,6671.500167,15781.304502,20169.749968
2024-05-29,10.92,10.63,25.4,11.79,31.38,31.02,34.43,36.65,12.43,29.23,17.84,9.15,26.4,26.63,36.1,42.43,19.75,42.52,47.72,60.47,3098.1400620000004,351827.9044400001,19608.549226000003,5.19555784,2.7241826600000003,9228.945239,11232.909729,6674.131174,15782.014514,20075.911573
2024-05-31,10.96,10.46,25.21,11.67,31.1,30.69,33.93,36.23,12.43,29.05,17.72,9.02,26.13,26.56,37.23,41.61,19.71,41.29,47.16,60.43,3114.0653399999997,354148.10343,19732.517838,5.2390557,2.71392525,9238.642932,11273.777151,6676.747671,15791.111914,20128.872105
2024-06-03,10.95,10.45,25.24,11.75,30.98,31.63,34.58,36.73,12.78,29.46,17.21,9.09,26.49,26.51,36.82,41.17,19.83,41.22,45.62,59.16,3285.536007,361013.88426,19764.843569999997,5.24565066,2.72723466,9242.604687,11267.321919,6679.402945,15797.325391,20131.828931
2024-06-04,11.08,10.47,25.31,11.86,31.37,31.35,34.88,37.68,12.85,29.6,17.01,9.13,26.59,26.2,36.61,40.89,19.86,41.4,45.42,58.56,3624.361604,372930.12612000003,20141.891135,5.28662861,2.7789027699999997,9243.431357,11239.636055,6682.265514,15802.55361,20122.924614
2024-06-05,10.97,10.5,25.37,11.79,31.56,31.56,35.21,36.6,12.55,29.88,16.87,9.18,26.54,26.31,36.54,40.14,19.8,41.57,45.17,57.73,3700.1180040000004,376487.70868,20471.327496,5.2964,2.78431748,9240.008762,11207.748804,6684.937754,15804.668276,20120.340968
2024-06-06,11.2,10.83,25.7,12.04,31.72,32.35,35.64,36.91,12.81,29.73,16.9,9.24,26.87,26.87,36.53,40.17,20.5,42.23,46.82,58.53,3737.85696,372080.124,20040.8652,5.2538976,2.7415296,9250.222886,11241.164115,6687.560925,15813.568792,20165.249815
2024-06-07,10.96,10.51,25.27,11.95,31.47,31.75,34.85,38.4,12.7,29.3,16.6,9.01,26.49,26.93,35.3,39.92,19.8,41.31,47.11,57.77,3655.789752,370650.65592,19660.151976,5.34266208,2.66758968,9228.381397,11146.388665,6690.079267,15805.023997,19957.599253
